Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
#country+name,#country+code,#date+year,#indicator+name,#indicator+code,#indicator+value+num
Somalia,SOM,1970,Land area (sq. km),AG.LND.TOTL.K2,627340
Somalia,SOM,1969,Land area (sq. km),AG.LND.TOTL.K2,627340
Somalia,SOM,1968,Land area (sq. km),AG.LND.TOTL.K2,627340
Somalia,SOM,1967,Land area (sq. km),AG.LND.TOTL.K2,627340
Somalia,SOM,1966,Land area (sq. km),AG.LND.TOTL.K2,627340
Somalia,SOM,1965,Land area (sq. km),AG.LND.TOTL.K2,627340
Somalia,SOM,1964,Land area (sq. km),AG.LND.TOTL.K2,627340
Somalia,SOM,1963,Land area (sq. km),AG.LND.TOTL.K2,627340
Somalia,SOM,1962,Land area (sq. km),AG.LND.TOTL.K2,627340
Somalia,SOM,1961,Land area (sq. km),AG.LND.TOTL.K2,627340
Somalia,SOM,2015,Rural land area (sq. km),AG.LND.TOTL.RU.K2,635102.22375605
Somalia,SOM,2000,Rural land area (sq. km),AG.LND.TOTL.RU.K2,635657.73579572
Somalia,SOM,1990,Rural land area (sq. km),AG.LND.TOTL.RU.K2,635746.27219272
Somalia,SOM,2015,Urban land area (sq. km),AG.LND.TOTL.UR.K2,1451.27476161036
Somalia,SOM,2000,Urban land area (sq. km),AG.LND.TOTL.UR.K2,895.76272176713
Somalia,SOM,1990,Urban land area (sq. km),AG.LND.TOTL.UR.K2,807.22632517012
Somalia,SOM,2022,Surface area (sq. km),AG.SRF.TOTL.K2,637660
Somalia,SOM,2021,Surface area (sq. km),AG.SRF.TOTL.K2,637660
Somalia,SOM,2020,Surface area (sq. km),AG.SRF.TOTL.K2,637660
Somalia,SOM,2019,Surface area (sq. km),AG.SRF.TOTL.K2,637660
Somalia,SOM,2018,Surface area (sq. km),AG.SRF.TOTL.K2,637660
Somalia,SOM,2017,Surface area (sq. km),AG.SRF.TOTL.K2,637660
Somalia,SOM,2016,Surface area (sq. km),AG.SRF.TOTL.K2,637660
Somalia,SOM,2015,Surface area (sq. km),AG.SRF.TOTL.K2,637660
Somalia,SOM,2014,Surface area (sq. km),AG.SRF.TOTL.K2,637660
Somalia,SOM,2013,Surface area (sq. km),AG.SRF.TOTL.K2,637660
Somalia,SOM,2012,Surface area (sq. km),AG.SRF.TOTL.K2,637660
Somalia,SOM,2011,Surface area (sq. km),AG.SRF.TOTL.K2,637660
Somalia,SOM,2010,Surface area (sq. km),AG.SRF.TOTL.K2,637660
Somalia,SOM,2009,Surface area (sq. km),AG.SRF.TOTL.K2,637660
Somalia,SOM,2008,Surface area (sq. km),AG.SRF.TOTL.K2,637660
Somalia,SOM,2007,Surface area (sq. km),AG.SRF.TOTL.K2,637660
Somalia,SOM,2006,Surface area (sq. km),AG.SRF.TOTL.K2,637660
Somalia,SOM,2005,Surface area (sq. km),AG.SRF.TOTL.K2,637660
Somalia,SOM,2004,Surface area (sq. km),AG.SRF.TOTL.K2,637660
Somalia,SOM,2003,Surface area (sq. km),AG.SRF.TOTL.K2,637660
Somalia,SOM,2002,Surface area (sq. km),AG.SRF.TOTL.K2,637660
Somalia,SOM,2001,Surface area (sq. km),AG.SRF.TOTL.K2,637660
Somalia,SOM,2000,Surface area (sq. km),AG.SRF.TOTL.K2,637660
Somalia,SOM,1999,Surface area (sq. km),AG.SRF.TOTL.K2,637660
Somalia,SOM,1998,Surface area (sq. km),AG.SRF.TOTL.K2,637660
Somalia,SOM,1997,Surface area (sq. km),AG.SRF.TOTL.K2,637660
Somalia,SOM,1996,Surface area (sq. km),AG.SRF.TOTL.K2,637660
Somalia,SOM,1995,Surface area (sq. km),AG.SRF.TOTL.K2,637660
Somalia,SOM,1994,Surface area (sq. km),AG.SRF.TOTL.K2,637660
Somalia,SOM,1993,Surface area (sq. km),AG.SRF.TOTL.K2,637660
Somalia,SOM,1992,Surface area (sq. km),AG.SRF.TOTL.K2,637660
Somalia,SOM,1991,Surface area (sq. km),AG.SRF.TOTL.K2,637660
Somalia,SOM,1990,Surface area (sq. km),AG.SRF.TOTL.K2,637660
Somalia,SOM,1989,Surface area (sq. km),AG.SRF.TOTL.K2,637660
Somalia,SOM,1988,Surface area (sq. km),AG.SRF.TOTL.K2,637660
Somalia,SOM,1987,Surface area (sq. km),AG.SRF.TOTL.K2,637660
Somalia,SOM,1986,Surface area (sq. km),AG.SRF.TOTL.K2,637660
Somalia,SOM,1985,Surface area (sq. km),AG.SRF.TOTL.K2,637660
Somalia,SOM,1984,Surface area (sq. km),AG.SRF.TOTL.K2,637660
Somalia,SOM,1983,Surface area (sq. km),AG.SRF.TOTL.K2,637660
Somalia,SOM,1982,Surface area (sq. km),AG.SRF.TOTL.K2,637660
Somalia,SOM,1981,Surface area (sq. km),AG.SRF.TOTL.K2,637660
Somalia,SOM,1980,Surface area (sq. km),AG.SRF.TOTL.K2,637660
Somalia,SOM,1979,Surface area (sq. km),AG.SRF.TOTL.K2,637660
Somalia,SOM,1978,Surface area (sq. km),AG.SRF.TOTL.K2,637660
Somalia,SOM,1977,Surface area (sq. km),AG.SRF.TOTL.K2,637660
Somalia,SOM,1976,Surface area (sq. km),AG.SRF.TOTL.K2,637660
Somalia,SOM,1975,Surface area (sq. km),AG.SRF.TOTL.K2,637660
Somalia,SOM,1974,Surface area (sq. km),AG.SRF.TOTL.K2,637660
Somalia,SOM,1973,Surface area (sq. km),AG.SRF.TOTL.K2,637660
Somalia,SOM,1972,Surface area (sq. km),AG.SRF.TOTL.K2,637660
Somalia,SOM,1971,Surface area (sq. km),AG.SRF.TOTL.K2,637660
Somalia,SOM,1970,Surface area (sq. km),AG.SRF.TOTL.K2,637660
Somalia,SOM,1969,Surface area (sq. km),AG.SRF.TOTL.K2,637660
Somalia,SOM,1968,Surface area (sq. km),AG.SRF.TOTL.K2,637660
Somalia,SOM,1967,Surface area (sq. km),AG.SRF.TOTL.K2,637660
Somalia,SOM,1966,Surface area (sq. km),AG.SRF.TOTL.K2,637660
Somalia,SOM,1965,Surface area (sq. km),AG.SRF.TOTL.K2,637660
Somalia,SOM,1964,Surface area (sq. km),AG.SRF.TOTL.K2,637660
Somalia,SOM,1963,Surface area (sq. km),AG.SRF.TOTL.K2,637660
Somalia,SOM,1962,Surface area (sq. km),AG.SRF.TOTL.K2,637660
Somalia,SOM,1961,Surface area (sq. km),AG.SRF.TOTL.K2,637660
Somalia,SOM,2022,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS,0.4
Somalia,SOM,2021,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS,0.4
Somalia,SOM,2020,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS,0.4
Somalia,SOM,2019,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS,0.4
Somalia,SOM,2018,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS,0.5
Somalia,SOM,2017,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS,0.5
Somalia,SOM,2016,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS,0.4
Somalia,SOM,2015,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS,0.5
Somalia,SOM,2014,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS,0.4
Somalia,SOM,2013,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS,0.4
Somalia,SOM,2012,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS,0.4
Somalia,SOM,2011,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS,0.4
Somalia,SOM,2010,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS,0.4
Somalia,SOM,2009,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS,0.4
Somalia,SOM,2008,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS,0.4
Somalia,SOM,2007,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS,0.4
Somalia,SOM,2006,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS,0.3
Somalia,SOM,2005,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS,0.3
Somalia,SOM,2004,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS,0.3
Somalia,SOM,2003,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS,0.3
Somalia,SOM,2002,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS,0.3
Somalia,SOM,2001,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS,0.3
Somalia,SOM,2000,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS,0.3
Somalia,SOM,2022,"Access to clean fuels and technologies for cooking, urban (% of urban population)",EG.CFT.ACCS.UR.ZS,7.8
Somalia,SOM,2021,"Access to clean fuels and technologies for cooking, urban (% of urban population)",EG.CFT.ACCS.UR.ZS,7.1
Somalia,SOM,2020,"Access to clean fuels and technologies for cooking, urban (% of urban population)",EG.CFT.ACCS.UR.ZS,6.4
Somalia,SOM,2019,"Access to clean fuels and technologies for cooking, urban (% of urban population)",EG.CFT.ACCS.UR.ZS,5.6
Somalia,SOM,2018,"Access to clean fuels and technologies for cooking, urban (% of urban population)",EG.CFT.ACCS.UR.ZS,5.1
Somalia,SOM,2017,"Access to clean fuels and technologies for cooking, urban (% of urban population)",EG.CFT.ACCS.UR.ZS,4.6
Somalia,SOM,2016,"Access to clean fuels and technologies for cooking, urban (% of urban population)",EG.CFT.ACCS.UR.ZS,4
Somalia,SOM,2015,"Access to clean fuels and technologies for cooking, urban (% of urban population)",EG.CFT.ACCS.UR.ZS,3.5
Somalia,SOM,2014,"Access to clean fuels and technologies for cooking, urban (% of urban population)",EG.CFT.ACCS.UR.ZS,3.1
Somalia,SOM,2013,"Access to clean fuels and technologies for cooking, urban (% of urban population)",EG.CFT.ACCS.UR.ZS,2.7
Somalia,SOM,2012,"Access to clean fuels and technologies for cooking, urban (% of urban population)",EG.CFT.ACCS.UR.ZS,2.3
Somalia,SOM,2011,"Access to clean fuels and technologies for cooking, urban (% of urban population)",EG.CFT.ACCS.UR.ZS,1.9
Somalia,SOM,2010,"Access to clean fuels and technologies for cooking, urban (% of urban population)",EG.CFT.ACCS.UR.ZS,1.7
Somalia,SOM,2009,"Access to clean fuels and technologies for cooking, urban (% of urban population)",EG.CFT.ACCS.UR.ZS,1.4
Somalia,SOM,2008,"Access to clean fuels and technologies for cooking, urban (% of urban population)",EG.CFT.ACCS.UR.ZS,1.2
Somalia,SOM,2007,"Access to clean fuels and technologies for cooking, urban (% of urban population)",EG.CFT.ACCS.UR.ZS,1
Somalia,SOM,2006,"Access to clean fuels and technologies for cooking, urban (% of urban population)",EG.CFT.ACCS.UR.ZS,0.8
Somalia,SOM,2005,"Access to clean fuels and technologies for cooking, urban (% of urban population)",EG.CFT.ACCS.UR.ZS,0.6
Somalia,SOM,2004,"Access to clean fuels and technologies for cooking, urban (% of urban population)",EG.CFT.ACCS.UR.ZS,0.5
Somalia,SOM,2003,"Access to clean fuels and technologies for cooking, urban (% of urban population)",EG.CFT.ACCS.UR.ZS,0.5
Somalia,SOM,2002,"Access to clean fuels and technologies for cooking, urban (% of urban population)",EG.CFT.ACCS.UR.ZS,0.4
Somalia,SOM,2001,"Access to clean fuels and technologies for cooking, urban (% of urban population)",EG.CFT.ACCS.UR.ZS,0.3
Somalia,SOM,2000,"Access to clean fuels and technologies for cooking, urban (% of urban population)",EG.CFT.ACCS.UR.ZS,0.2
Somalia,SOM,2022,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,4.8
Somalia,SOM,2021,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,4.2
Somalia,SOM,2020,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,3.9
Somalia,SOM,2019,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,3.3
Somalia,SOM,2018,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,3
Somalia,SOM,2017,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,2.7
Somalia,SOM,2016,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,2.4
Somalia,SOM,2015,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,2
Somalia,SOM,2014,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,1.7
Somalia,SOM,2013,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,1.6
Somalia,SOM,2012,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,1.4
Somalia,SOM,2011,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,1.2
Somalia,SOM,2010,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,1.1
Somalia,SOM,2009,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,0.9
Somalia,SOM,2008,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,0.8
Somalia,SOM,2007,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,0.7
Somalia,SOM,2006,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,0.6
Somalia,SOM,2005,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,0.55
Somalia,SOM,2004,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,0.5
Somalia,SOM,2003,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,0.5
Somalia,SOM,2002,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,0.4
Somalia,SOM,2001,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,0.4
Somalia,SOM,2000,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,0.4
Somalia,SOM,2022,Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,6.51
Somalia,SOM,2021,Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,6.57
Somalia,SOM,2020,Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,6.6
Somalia,SOM,2019,Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,6.3
Somalia,SOM,2018,Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,6.37
Somalia,SOM,2017,Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,6.41
Somalia,SOM,2016,Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,6.85
Somalia,SOM,2015,Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,6.43
Somalia,SOM,2014,Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,6.72
Somalia,SOM,2013,Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,6.86
Somalia,SOM,2012,Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,6.91
Somalia,SOM,2011,Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,6.88
Somalia,SOM,2010,Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,7.51
Somalia,SOM,2009,Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,8.2
Somalia,SOM,2008,Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,8.64
Somalia,SOM,2007,Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,9.16
Somalia,SOM,2006,Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,10.01
Somalia,SOM,2005,Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,10.69
Somalia,SOM,2004,Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,11.61
Somalia,SOM,2003,Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,12.83
Somalia,SOM,2002,Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,12
Somalia,SOM,2001,Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,11.72
Somalia,SOM,2000,Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,12.23
Somalia,SOM,2022,Access to electricity (% of population),EG.ELC.ACCS.ZS,48.9
Somalia,SOM,2021,Access to electricity (% of population),EG.ELC.ACCS.ZS,49.3
Somalia,SOM,2020,Access to electricity (% of population),EG.ELC.ACCS.ZS,49.9
Somalia,SOM,2019,Access to electricity (% of population),EG.ELC.ACCS.ZS,49.2
Somalia,SOM,2018,Access to electricity (% of population),EG.ELC.ACCS.ZS,50.7
Somalia,SOM,2017,Access to electricity (% of population),EG.ELC.ACCS.ZS,52.1
Somalia,SOM,2016,Access to electricity (% of population),EG.ELC.ACCS.ZS,51.1
Somalia,SOM,2015,Access to electricity (% of population),EG.ELC.ACCS.ZS,51.2
Somalia,SOM,2014,Access to electricity (% of population),EG.ELC.ACCS.ZS,51.4
Somalia,SOM,2013,Access to electricity (% of population),EG.ELC.ACCS.ZS,51.5
Somalia,SOM,2012,Access to electricity (% of population),EG.ELC.ACCS.ZS,51.8
Somalia,SOM,2011,Access to electricity (% of population),EG.ELC.ACCS.ZS,52
Somalia,SOM,2010,Access to electricity (% of population),EG.ELC.ACCS.ZS,52.3
Somalia,SOM,2009,Access to electricity (% of population),EG.ELC.ACCS.ZS,25.5
Somalia,SOM,2008,Access to electricity (% of population),EG.ELC.ACCS.ZS,22.9
Somalia,SOM,2007,Access to electricity (% of population),EG.ELC.ACCS.ZS,20.2
Somalia,SOM,2006,Access to electricity (% of population),EG.ELC.ACCS.ZS,15.2
Somalia,SOM,2005,Access to electricity (% of population),EG.ELC.ACCS.ZS,15
Somalia,SOM,2004,Access to electricity (% of population),EG.ELC.ACCS.ZS,12.4
Somalia,SOM,2003,Access to electricity (% of population),EG.ELC.ACCS.ZS,9.8
Somalia,SOM,2002,Access to electricity (% of population),EG.ELC.ACCS.ZS,7.4
Somalia,SOM,2001,Access to electricity (% of population),EG.ELC.ACCS.ZS,4.7
Somalia,SOM,2000,Access to electricity (% of population),EG.ELC.ACCS.ZS,2.1
Somalia,SOM,2022,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,95.4
Somalia,SOM,2021,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,95.4
Somalia,SOM,2020,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,95.5
Somalia,SOM,2019,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,95
Somalia,SOM,2018,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,94.9
Somalia,SOM,2017,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,94.9
Somalia,SOM,2016,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,94.8
Somalia,SOM,2015,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,94.5
Somalia,SOM,2014,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,94.6
Somalia,SOM,2013,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,94.4
Somalia,SOM,2012,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,93.9
Somalia,SOM,2011,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,93.7
Somalia,SOM,2010,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,93.6
Somalia,SOM,2009,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,93.6
Somalia,SOM,2008,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,93.4
Somalia,SOM,2007,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,93
Somalia,SOM,2006,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,93.5
Somalia,SOM,2005,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,93.3
Somalia,SOM,2004,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,93
Somalia,SOM,2003,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,92.8
Somalia,SOM,2002,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,92.6
Somalia,SOM,2001,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,93.3
Somalia,SOM,2000,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,93.3
Somalia,SOM,1999,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,92.9
Somalia,SOM,1998,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,92.5
Somalia,SOM,1997,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,91.7
Somalia,SOM,1996,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,91
Somalia,SOM,1995,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,90.6
Somalia,SOM,1994,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,89.9
Somalia,SOM,1993,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,89.4
